87.0	50.0	-0.496238092246042	8.016189625808922e-06	-0.5007279630811311	6.4355802211901555e-06	0.05346798480414551	False	communication	3
10.0	0.0	0.47533544390902116	2.141644625801387e-05	0.42928426617255433	0.0001507953940046269	0.07142384827047625	False	communication	3
115.0	14.0	-0.43343690351788	0.00012788881812703386	-0.3823434837059955	0.0008433483930495292	0.18947142845072332	False	communication	3
100.0	29.0	-0.4332108212151373	0.00012904824171321573	-0.34877792059752444	0.0024937452105045057	0.18947142845072332	False	communication	3
23.0	11.0	-0.4307993618530183	0.00014203255506051223	-0.38712195234498775	0.0007158478559286931	0.18947142845072332	False	communication	3
40.0	6.0	0.4111496003500695	0.0003021795704066752	0.3973144144505608	0.0005004563978352566	0.2917503812895589	False	communication	3
12.0	0.0	0.41079599155991187	0.00030618480795006176	0.3866377927902587	0.0007279175079336743	0.2917503812895589	False	communication	3
85.0	83.0	0.3857048579326495	0.0007516977344474256	0.3269474198681123	0.004753774997387854	0.42008940928985783	False	communication	3
93.0	23.0	0.3853771191366182	0.0007602178175007388	0.34413589603899014	0.0028714017632854557	0.42008940928985783	False	communication	3
59.0	8.0	-0.3833106137458565	0.0008159914097881193	-0.2691053379685765	0.021323990285400996	0.42008940928985783	False	communication	3
109.0	103.0	-0.38285316554298504	0.0008288291038351745	-0.3184171870314905	0.0060427474509130545	0.42008940928985783	False	communication	3
65.0	56.0	0.38147731481394803	0.0008685532776734306	0.361300308841801	0.0016866874168908013	0.42008940928985783	False	communication	3
106.0	17.0	-0.376711487754393	0.0010198720370699977	-0.26839793950254026	0.021680802360772616	0.42008940928985783	False	communication	3
31.0	6.0	0.37614022868627756	0.0010395277917635433	0.3430165533948412	0.0029697859730655352	0.42008940928985783	False	communication	3
90.0	70.0	0.37541858211761403	0.001064848168556621	0.33503803181172764	0.0037626900329918427	0.42008940928985783	False	communication	3
67.0	25.0	-0.3729938040528016	0.0011540688969067174	-0.3167586304421878	0.006326410715153843	0.42008940928985783	False	communication	3
103.0	10.0	-0.3728232352041407	0.0011605925593750745	-0.35689985340314107	0.0019385840237277094	0.42008940928985783	False	communication	3
97.0	57.0	-0.3719488277429925	0.0011945622417383977	-0.37096834120580197	0.0012337200013760616	0.42008940928985783	False	communication	3
85.0	63.0	-0.3696520570314575	0.0012881120450020515	-0.36819772695005637	0.0013507194098102916	0.42008940928985783	False	communication	3
52.0	37.0	0.3693423975902233	0.0013012185588330391	0.28451815239696476	0.014702842600675049	0.42008940928985783	False	communication	3
103.0	53.0	-0.3688427549110874	0.0013226203290985028	-0.31797030335228454	0.006118052525923316	0.42008940928985783	False	communication	3
76.0	25.0	0.3660622595508437	0.0014476329255713515	0.2801058261747255	0.01638706181706205	0.438895982434587	False	communication	3
74.0	10.0	-0.36417153642122585	0.001538626454472528	-0.2747410956399949	0.018655950591864475	0.44620167179703313	False	communication	3
82.0	6.0	0.3624830323577615	0.0016242108274451262	0.4097653397138916	0.00031813785941114475	0.45010874206556173	False	communication	3
31.0	20.0	0.3612932956030332	0.0016870642506205463	0.4103206174697187	0.0003116459095208237	0.45010874206556173	False	communication	3
49.0	28.0	-0.3557454732790952	0.0020100309018767477	-0.28423230975829156	0.014807238631034133	0.5156502352122272	False	communication	3
